Read Name	ARO
U00096.3_8-2640	3001388;3005659
U00096.3_8-12986	3001388;3005090
U00096.3_9-9182	3001388
U00096.3_9-22754	3001388;3005659
U00096.3_9-12210	3001388;3005659
U00096.3_9-13208	3001388;3005659
U00096.3_9-222	3001388;3005659
U00096.3_9-20946	3001388;3005659
U00096.3_9-15174	3001388;3005090
U00096.3_2-8496	3005019
U00096.3_2-11996	3005019
U00096.3_2-4684	3005019
U00096.3_5-2776	3005019
U00096.3_6-8510	3005019
U00096.3_6-3594	3005019
U00096.3_7-2536	3005019
U00096.3_8-10024	3005019
U00096.3_9-4122	3005019
U00096.3_1-4376	3002857
U00096.3_1-18318	3002857
U00096.3_2-2254	3002857
U00096.3_2-2082	3002857
U00096.3_2-15162	3002857
U00096.3_2-13970	3002857
U00096.3_4-6166	3002857
U00096.3_4-1496	3002857
U00096.3_5-19938	3002857
U00096.3_5-15834	3002857
U00096.3_7-2060	3002857
U00096.3_7-10566	3002857
U00096.3_7-15234	3002857
U00096.3_7-14742	3002857
U00096.3_8-14254	3002857
U00096.3_8-10636	3002857
U00096.3_8-15978	3002857
U00096.3_9-2572	3002857
U00096.3_9-12950	3002857
U00096.3_9-14170	3002857
U00096.3_9-4572	3002857
U00096.3_0-20414	3002035
U00096.3_0-12040	3002035
U00096.3_0-17506	3002035;3001756
U00096.3_0-12566	3002035;3001756
U00096.3_0-5730	3002035;3001756
U00096.3_0-11156	3002035
U00096.3_1-21226	3002035
U00096.3_1-9180	3002035
U00096.3_1-16076	3002035
U00096.3_1-8634	3002035
U00096.3_1-18724	3002035;3006212
U00096.3_1-5516	3002035;3006212
U00096.3_1-3178	3002035;3001756
U00096.3_1-13204	3002035;3001756
U00096.3_2-19142	3002035
U00096.3_2-12116	3002035;3006212
U00096.3_2-12100	3002035;3006212
U00096.3_2-1500	3002035;3001756
U00096.3_2-19912	3002035;3001756
U00096.3_2-2300	3002035
U00096.3_2-7318	3002035
U00096.3_2-17498	3002035;3001756
U00096.3_3-22162	3002035
U00096.3_3-16740	3002035
U00096.3_3-17602	3002035
U00096.3_3-14192	3002035
U00096.3_3-16774	3002035
U00096.3_3-20854	3002035
U00096.3_3-998	3002035;3001756
U00096.3_3-10292	3002035
U00096.3_4-8906	3002035
U00096.3_4-19662	3002035
U00096.3_4-19318	3002035
U00096.3_4-15948	3002035
U00096.3_4-8480	3002035
U00096.3_4-21660	3002035;3006212
U00096.3_4-8184	3002035;3006212
U00096.3_4-17456	3002035;3006212
U00096.3_4-12224	3002035;3006212
U00096.3_4-3934	3002035
U00096.3_4-5578	3002035;3001756
U00096.3_4-8992	3002035;3001756
U00096.3_5-10430	3002035
U00096.3_5-4276	3002035
U00096.3_5-6402	3002035
U00096.3_5-20372	3002035
U00096.3_5-21630	3002035;3006212
U00096.3_5-836	3002035;3002380
U00096.3_5-4062	3002035;3001756
U00096.3_5-11370	3002035
U00096.3_6-6636	3002035
U00096.3_6-4046	3002035
U00096.3_6-21784	3002035
U00096.3_6-18248	3002035
U00096.3_6-11748	3002035;3001756
U00096.3_7-7236	3002035
U00096.3_7-19776	3002035
U00096.3_7-16876	3002035
U00096.3_7-14464	3002035
U00096.3_7-21786	3002035
U00096.3_7-17224	3002035
U00096.3_7-14048	3002035
U00096.3_7-12674	3002035;3006212
U00096.3_7-13490	3002035;3001756
U00096.3_8-17220	3002035
U00096.3_8-12798	3002035
U00096.3_8-2736	3002035
U00096.3_8-270	3002035
U00096.3_8-16316	3002035
U00096.3_8-11550	3002035;3006212
U00096.3_8-8722	3002035
U00096.3_8-16360	3002035
U00096.3_8-9944	3002035;3001756
U00096.3_8-11560	3002035
U00096.3_9-268	3002035
U00096.3_9-2244	3002035
U00096.3_9-21488	3002035;3006212
U00096.3_9-774	3002035
U00096.3_9-8888	3002035;3001756
U00096.3_9-17232	3002035
U00096.3_9-13256	3002035
U00096.3_0-20748	3005380
U00096.3_0-428	3005380
U00096.3_0-1322	3005380
U00096.3_0-3210	3005380
U00096.3_0-20818	3005380
U00096.3_1-792	3005380;3003163
U00096.3_1-9128	3005380
U00096.3_1-13450	3005380
U00096.3_1-21846	3005380;3006690
U00096.3_2-4018	3005380;3003163
U00096.3_2-12156	3005380;3003163
U00096.3_2-2044	3005380
U00096.3_3-11748	3005380
U00096.3_3-2722	3005380
U00096.3_3-2792	3005380
U00096.3_3-18832	3005380;3006690
U00096.3_3-21794	3005380;3006690
U00096.3_4-7066	3005380
U00096.3_5-5270	3005380;3003163
U00096.3_5-21186	3005380;3003163
U00096.3_5-20588	3005380
U00096.3_5-13308	3005380;3003163
U00096.3_5-21474	3005380
U00096.3_6-20634	3005380
U00096.3_6-10166	3005380;3003163
U00096.3_6-2664	3005380
U00096.3_6-7792	3005380
U00096.3_6-16804	3005380
U00096.3_6-19112	3005380
U00096.3_6-5620	3005380
U00096.3_6-17384	3005380;3006690
U00096.3_7-622	3005380;3003163
U00096.3_7-11276	3005380
U00096.3_7-4460	3005380;3003163
U00096.3_7-19544	3005380
U00096.3_7-1754	3005380;3003163
U00096.3_7-7856	3005380;3006690
U00096.3_8-21740	3005380
U00096.3_8-13410	3005380
U00096.3_8-15968	3005380
U00096.3_8-11016	3005380;3006690
U00096.3_8-2174	3005380;3006690
U00096.3_9-22614	3005380;3003163
U00096.3_9-592	3005380;3003163
U00096.3_9-12632	3005380
U00096.3_9-13206	3005380
U00096.3_9-12914	3005380;3006690
U00096.3_9-2318	3005380;3006690
U00096.3_0-21310	3001063
U00096.3_0-8922	3001063
U00096.3_0-15474	3001063
U00096.3_0-6002	3001063
U00096.3_0-21502	3001063
U00096.3_0-13994	3001063
U00096.3_0-5854	3001063
U00096.3_1-20122	3001063
U00096.3_1-4180	3001063
U00096.3_1-19574	3001063
U00096.3_1-6746	3001063
U00096.3_2-21200	3001063
U00096.3_2-14762	3001063
U00096.3_3-16618	3001063
U00096.3_3-11868	3001063
U00096.3_3-10816	3001063
U00096.3_4-19046	3001063
U00096.3_4-11912	3001063
U00096.3_4-11142	3001063
U00096.3_5-368	3001063
U00096.3_5-576	3001063
U00096.3_5-17672	3001063
U00096.3_6-2286	3001063
U00096.3_6-6874	3001063
U00096.3_6-10194	3001063
U00096.3_6-8144	3001063
U00096.3_6-16376	3001063
U00096.3_6-21586	3001063
U00096.3_7-2474	3001063
U00096.3_7-15898	3001063
U00096.3_8-4754	3001063
U00096.3_8-20160	3001063
U00096.3_8-8496	3001063
U00096.3_8-10466	3001063
U00096.3_9-19964	3001063
U00096.3_9-13270	3001063
U00096.3_9-18884	3001063
U00096.3_9-16444	3001063
U00096.3_1-796	3004640
U00096.3_4-1546	3004640
U00096.3_5-5844	3004640
U00096.3_6-4542	3004640
U00096.3_7-19480	3004640
U00096.3_8-8402	3004640
U00096.3_9-17598	3004640
U00096.3_0-3916	3001861
U00096.3_0-22144	3001861
U00096.3_0-19112	3001861
U00096.3_1-12704	3001861
U00096.3_1-21050	3001861
U00096.3_1-16884	3001861
U00096.3_1-3428	3001861
U00096.3_1-15796	3001861
U00096.3_1-8916	3001861
U00096.3_1-14674	3001861
U00096.3_1-8464	3001861
U00096.3_2-16480	3001861
U00096.3_2-3566	3001861
U00096.3_2-9576	3001861
U00096.3_2-9398	3001861
U00096.3_3-5086	3001861
U00096.3_3-19814	3001861
U00096.3_3-8530	3001861
U00096.3_3-19210	3001861
U00096.3_3-13494	3001861
U00096.3_4-17906	3001861
U00096.3_5-10770	3001861
U00096.3_5-14108	3001861
U00096.3_5-15662	3001861
U00096.3_5-10344	3001861
U00096.3_5-2506	3001861
U00096.3_6-20360	3001861
U00096.3_6-19138	3001861
U00096.3_6-13088	3001861
U00096.3_6-14218	3001861
U00096.3_7-13496	3001861
U00096.3_7-22380	3001861
U00096.3_7-17800	3001861
U00096.3_7-9652	3001861
U00096.3_7-8814	3001861
U00096.3_7-7042	3001861
U00096.3_7-12048	3001861
U00096.3_7-22734	3001861
U00096.3_7-6298	3001861
U00096.3_8-13696	3001861
U00096.3_8-7202	3001861
U00096.3_9-12142	3001861
U00096.3_9-12804	3001861
U00096.3_9-1650	3001861
U00096.3_9-8492	3001861
U00096.3_0-10896	3002892
U00096.3_0-16490	3002892
U00096.3_0-9290	3002892
U00096.3_0-20320	3002892
U00096.3_0-9168	3002892
U00096.3_0-20178	3002892
U00096.3_0-11054	3002892
U00096.3_0-2388	3002892
U00096.3_0-19088	3002892;3006021
U00096.3_1-4064	3002892
U00096.3_1-18816	3002892
U00096.3_1-14476	3002892
U00096.3_1-92	3002892
U00096.3_1-14458	3002892;3006021
U00096.3_2-3118	3002892
U00096.3_2-22612	3002892
U00096.3_2-12680	3002892
U00096.3_2-5638	3002892
U00096.3_2-17006	3002892
U00096.3_2-11850	3002892
U00096.3_2-1768	3002892
U00096.3_2-1572	3002892;3006021
U00096.3_3-21712	3002892
U00096.3_3-8126	3002892;3006021
U00096.3_4-9442	3002892
U00096.3_4-80	3002892
U00096.3_4-13338	3002892
U00096.3_4-9400	3002892
U00096.3_4-12082	3002892;3006021
U00096.3_4-7050	3002892;3006021
U00096.3_4-6046	3002892;3006021
U00096.3_4-20514	3002892;3006021
U00096.3_5-13232	3002892
U00096.3_5-19870	3002892
U00096.3_5-15358	3002892
U00096.3_5-5338	3002892
U00096.3_5-18714	3002892;3006021
U00096.3_6-698	3002892
U00096.3_6-8948	3002892
U00096.3_6-96	3002892
U00096.3_6-5644	3002892
U00096.3_7-14898	3002892
U00096.3_7-4746	3002892
U00096.3_7-18940	3002892
U00096.3_7-7054	3002892
U00096.3_7-2080	3002892;3006021
U00096.3_7-1784	3002892;3006021
U00096.3_8-19568	3002892
U00096.3_8-3264	3002892
U00096.3_8-5128	3002892
U00096.3_8-6592	3002892;3006021
U00096.3_9-19090	3002892
U00096.3_9-7438	3002892
U00096.3_9-17018	3002892
U00096.3_9-18054	3002892
U00096.3_9-22152	3002892;3006021
U00096.3_9-19522	3002892;3006021
U00096.3_0-8436	3001567
U00096.3_0-12086	3001567
U00096.3_1-21124	3001567
U00096.3_1-10648	3001567
U00096.3_1-17120	3001567;3002850
U00096.3_1-9474	3001567
U00096.3_1-13696	3001567
U00096.3_1-21304	3001567;3001052
U00096.3_2-6668	3001567;3002850
U00096.3_2-20348	3001567
U00096.3_2-20642	3001567
U00096.3_2-13674	3001567
U00096.3_2-18422	3001567;3001052
U00096.3_3-17268	3001567
U00096.3_3-1938	3001567
U00096.3_4-20846	3001567
U00096.3_4-4848	3001567
U00096.3_5-16616	3001567
U00096.3_5-642	3001567
U00096.3_5-9288	3001567
U00096.3_6-990	3001567
U00096.3_6-9008	3001567
U00096.3_6-1192	3001567
U00096.3_7-266	3001567
U00096.3_7-2564	3001567;3002850
U00096.3_7-20598	3001567;3001052
U00096.3_8-12000	3001567
U00096.3_8-4784	3001567;3002850
U00096.3_8-3810	3001567
U00096.3_8-20164	3001567
U00096.3_8-17254	3001567
U00096.3_8-5750	3001567
U00096.3_9-5740	3001567;3002850
U00096.3_9-2284	3001567
U00096.3_9-18586	3001567
U00096.3_9-13792	3001567;3001052
U00096.3_0-19954	3005979;3002168
U00096.3_0-5190	3005979;3000941
U00096.3_0-19682	3005979;3000941
U00096.3_0-916	3005979;3000941
U00096.3_0-15776	3005979;3000941
U00096.3_0-8290	3005979
U00096.3_0-15262	3005979
U00096.3_0-18406	3005979
U00096.3_0-9384	3005979
U00096.3_0-21274	3005979
U00096.3_1-6328	3005979;3000941
U00096.3_1-4858	3005979
U00096.3_1-8102	3005979
U00096.3_1-1788	3005979
U00096.3_1-6378	3005979
U00096.3_1-676	3005979
U00096.3_1-9210	3005979
U00096.3_1-1968	3005979
U00096.3_2-22516	3005979;3000941
U00096.3_2-4918	3005979
U00096.3_2-2512	3005979;3000941
U00096.3_2-21542	3005979
U00096.3_2-9594	3005979
U00096.3_3-8154	3005979
U00096.3_3-20716	3005979
U00096.3_3-21222	3005979
U00096.3_4-7118	3005979;3002168
U00096.3_4-11326	3005979;3000941
U00096.3_4-14548	3005979;3005137
U00096.3_4-17324	3005979;3000941
U00096.3_4-6506	3005979;3000941
U00096.3_4-19268	3005979;3000941
U00096.3_4-408	3005979
U00096.3_4-1330	3005979
U00096.3_4-21882	3005979
U00096.3_5-4258	3005979
U00096.3_5-18048	3005979
U00096.3_5-10084	3005979
U00096.3_6-2306	3005979
U00096.3_6-13776	3005979
U00096.3_6-14908	3005979
U00096.3_7-20294	3005979;3002168
U00096.3_7-820	3005979;3000941
U00096.3_7-11286	3005979;3000941
U00096.3_7-6678	3005979
U00096.3_7-7180	3005979;3000941
U00096.3_7-15910	3005979;3000941
U00096.3_7-20062	3005979;3000941
U00096.3_7-20122	3005979
U00096.3_8-652	3005979;3000941
U00096.3_8-6616	3005979;3000941
U00096.3_8-3170	3005979;3000941
U00096.3_8-3546	3005979
U00096.3_8-8750	3005979
U00096.3_9-19568	3005979
U00096.3_9-5404	3005979
U00096.3_9-8540	3005979
U00096.3_0-8214	3000656
U00096.3_0-8898	3000656;3004621
U00096.3_0-7666	3000656
U00096.3_0-3272	3000656;3004621
U00096.3_0-12230	3000656;3004621
U00096.3_0-7032	3000656
U00096.3_0-5792	3000656;3004621
U00096.3_1-11990	3000656;3004621
U00096.3_1-3272	3000656
U00096.3_1-12262	3000656;3004621
U00096.3_1-18212	3000656
U00096.3_1-1372	3000656
U00096.3_1-10960	3000656
U00096.3_1-2556	3000656;3004621
U00096.3_2-12836	3000656;3000854
U00096.3_2-1918	3000656
U00096.3_2-5838	3000656
U00096.3_2-15342	3000656
U00096.3_2-10626	3000656;3004621
U00096.3_2-15324	3000656
U00096.3_2-2598	3000656;3004621
U00096.3_3-2168	3000656;3000854
U00096.3_3-8570	3000656;3004621
U00096.3_3-10558	3000656;3000854
U00096.3_3-20280	3000656;3004621
U00096.3_3-19684	3000656
U00096.3_4-16622	3000656;3000854
U00096.3_4-4310	3000656;3004621
U00096.3_4-4306	3000656;3004621
U00096.3_4-22366	3000656;3004621
U00096.3_4-13772	3000656
U00096.3_5-2996	3000656
U00096.3_5-4646	3000656;3004621
U00096.3_5-980	3000656
U00096.3_6-8176	3000656;3000854
U00096.3_6-1712	3000656;3004621
U00096.3_6-296	3000656
U00096.3_6-14290	3000656
U00096.3_6-10546	3000656;3004621
U00096.3_6-13196	3000656
U00096.3_7-13728	3000656
U00096.3_7-10594	3000656;3004621
U00096.3_7-1946	3000656
U00096.3_7-16072	3000656;3004621
U00096.3_7-136	3000656;3004621
U00096.3_7-4880	3000656
U00096.3_8-7330	3000656
U00096.3_8-3912	3000656;3000854
U00096.3_8-4706	3000656
U00096.3_8-16962	3000656;3004621
U00096.3_8-16632	3000656;3004621
U00096.3_8-1864	3000656
U00096.3_8-14086	3000656;3004621
U00096.3_9-16572	3000656;3000854
U00096.3_9-1450	3000656
U00096.3_9-13140	3000656
U00096.3_9-22416	3000656
U00096.3_9-8372	3000656;3004621
U00096.3_0-6934	3005828
U00096.3_0-488	3005828
U00096.3_1-8978	3005828
U00096.3_2-13060	3005828
U00096.3_2-19280	3005828
U00096.3_3-12252	3005828
U00096.3_3-5058	3005828
U00096.3_3-19028	3005828
U00096.3_4-18648	3005828
U00096.3_4-10504	3005828
U00096.3_5-3802	3005828
U00096.3_5-22438	3005828
U00096.3_5-20722	3005828
U00096.3_5-22198	3005828
U00096.3_7-10950	3005828
U00096.3_7-17754	3005828
U00096.3_8-8006	3005828
U00096.3_8-21312	3005828
U00096.3_9-21268	3005828
U00096.3_9-4230	3005828
U00096.3_0-1040	3006136
U00096.3_0-34	3006136
U00096.3_0-3902	3006136
U00096.3_0-3358	3006136
U00096.3_0-13214	3006136
U00096.3_0-19006	3006136
U00096.3_0-1272	3006136
U00096.3_1-1088	3006136
U00096.3_1-7914	3006136
U00096.3_1-5964	3006136
U00096.3_1-18566	3006136
U00096.3_1-9398	3006136
U00096.3_2-9690	3006136
U00096.3_2-22454	3006136
U00096.3_2-20702	3006136
U00096.3_2-9570	3006136
U00096.3_3-21208	3006136
U00096.3_3-12650	3006136
U00096.3_3-3306	3006136
U00096.3_3-21476	3006136
U00096.3_3-14972	3006136
U00096.3_4-21358	3006136
U00096.3_4-1194	3006136
U00096.3_4-8626	3006136
U00096.3_4-2976	3006136
U00096.3_4-1894	3006136
U00096.3_4-2210	3006136
U00096.3_5-18360	3006136
U00096.3_5-8602	3006136
U00096.3_5-4138	3006136
U00096.3_5-17940	3006136
U00096.3_5-3456	3006136
U00096.3_6-20630	3006136
U00096.3_6-6028	3006136
U00096.3_7-13168	3006136
U00096.3_7-21596	3006136
U00096.3_7-22386	3006136
U00096.3_7-16814	3006136
U00096.3_8-21364	3006136
U00096.3_8-1346	3006136
U00096.3_8-19632	3006136
U00096.3_8-5106	3006136
U00096.3_8-17654	3006136
U00096.3_8-4426	3006136
U00096.3_9-14532	3006136
U00096.3_9-694	3006136
U00096.3_0-852	3001520
U00096.3_0-13912	3001520
U00096.3_0-18704	3001520
U00096.3_0-12292	3001520;3005243
U00096.3_0-8126	3001520;3005243
U00096.3_0-18036	3001520;3005243
U00096.3_0-16162	3001520
U00096.3_0-738	3001520;3005243
U00096.3_0-21548	3001520;3005243
U00096.3_0-15174	3001520
U00096.3_1-14336	3001520;3005243
U00096.3_1-9996	3001520;3005243
U00096.3_1-14304	3001520;3005243
U00096.3_2-11844	3001520
U00096.3_2-4942	3001520
U00096.3_2-6170	3001520;3005243
U00096.3_2-20206	3001520;3005243
U00096.3_4-9438	3001520;3005243
U00096.3_4-10030	3001520;3005243
U00096.3_4-10818	3001520
U00096.3_4-21122	3001520
U00096.3_4-10296	3001520;3005243
U00096.3_4-8752	3001520;3005243
U00096.3_4-5550	3001520;3005243
U00096.3_4-10796	3001520;3005243
U00096.3_5-1884	3001520
U00096.3_5-16294	3001520;3005243
U00096.3_5-5062	3001520;3005243
U00096.3_6-7080	3001520
U00096.3_6-13134	3001520
U00096.3_6-552	3001520
U00096.3_6-2938	3001520;3005243
U00096.3_6-2050	3001520;3005243
U00096.3_6-15216	3001520;3005243
U00096.3_6-13456	3001520;3005243
U00096.3_6-9976	3001520;3005243
U00096.3_6-17426	3001520;3005243
U00096.3_7-18444	3001520;3005243
U00096.3_7-21488	3001520;3005243
U00096.3_7-12324	3001520;3005243
U00096.3_7-19028	3001520;3005243
U00096.3_8-20172	3001520
U00096.3_8-6982	3001520;3005243
U00096.3_8-18534	3001520;3005243
U00096.3_8-19560	3001520;3005243
U00096.3_9-21358	3001520;3005243
U00096.3_9-8080	3001520;3005243
U00096.3_9-8404	3001520;3005243
U00096.3_5-11308	3000806
U00096.3_7-12950	3000806
U00096.3_7-11350	3000806
U00096.3_9-9060	3000806
U00096.3_0-20418	3001547;3005518
U00096.3_1-15852	3001547;3000944
U00096.3_1-5410	3001547;3000944
U00096.3_1-1680	3001547;3000944
U00096.3_1-10764	3001547;3000410
U00096.3_1-15326	3001547;3000410
U00096.3_2-15300	3001547;3005518
U00096.3_2-14532	3001547;3000944
U00096.3_2-21338	3001547;3005518
U00096.3_2-248	3001547
U00096.3_3-16622	3001547;3000944
U00096.3_3-16020	3001547;3000944
U00096.3_3-3630	3001547;3005518
U00096.3_3-1848	3001547;3000944
U00096.3_4-21348	3001547;3000944
U00096.3_4-4086	3001547
U00096.3_4-12148	3001547;3000410
U00096.3_5-16168	3001547;3005518
U00096.3_5-5904	3001547;3000944
U00096.3_5-21180	3001547;3000944
U00096.3_5-21410	3001547;3000944
U00096.3_5-15606	3001547;3000944
U00096.3_5-11286	3001547;3000944
U00096.3_6-21774	3001547;3000944
U00096.3_6-6816	3001547;3000944
U00096.3_6-21030	3001547;3000944
U00096.3_6-12616	3001547;3000944
U00096.3_7-21260	3001547;3000944
U00096.3_7-20668	3001547;3000944
U00096.3_7-3500	3001547;3000944
U00096.3_7-1044	3001547;3000944
U00096.3_7-16948	3001547;3000944
U00096.3_7-10714	3001547;3000944
U00096.3_8-22414	3001547
U00096.3_8-10028	3001547;3000944
U00096.3_8-8192	3001547
U00096.3_9-22640	3001547;3000944
U00096.3_9-20062	3001547;3000410
U00096.3_0-16946	3002320
U00096.3_0-18660	3002320;3005965
U00096.3_0-19928	3002320;3005965
U00096.3_0-6352	3002320
U00096.3_0-3248	3002320
U00096.3_0-22728	3002320
U00096.3_0-9300	3002320
U00096.3_1-22292	3002320;3005965
U00096.3_1-3288	3002320;3005965
U00096.3_1-20674	3002320;3005965
U00096.3_1-2770	3002320
U00096.3_1-13850	3002320
U00096.3_2-13040	3002320;3005965
U00096.3_2-944	3002320;3005965
U00096.3_2-12698	3002320;3005965
U00096.3_2-1600	3002320
U00096.3_2-14300	3002320
U00096.3_2-22282	3002320
U00096.3_3-3090	3002320
U00096.3_3-12670	3002320
U00096.3_3-17162	3002320
U00096.3_3-12446	3002320;3005965
U00096.3_3-22456	3002320;3005965
U00096.3_3-21334	3002320;3005965
U00096.3_3-4908	3002320
U00096.3_3-13412	3002320;3005965
U00096.3_3-16768	3002320;3005965
U00096.3_3-10118	3002320
U00096.3_4-1640	3002320;3005965
U00096.3_5-4880	3002320;3005965
U00096.3_5-12548	3002320
U00096.3_5-2024	3002320
U00096.3_5-10144	3002320
U00096.3_5-17082	3002320
U00096.3_5-6650	3002320;3005965
U00096.3_5-5274	3002320
U00096.3_5-2330	3002320
U00096.3_5-224	3002320
U00096.3_6-16796	3002320;3005965
U00096.3_6-15960	3002320
U00096.3_6-1776	3002320
U00096.3_6-16272	3002320
U00096.3_6-12166	3002320;3005965
U00096.3_6-4352	3002320
U00096.3_7-14748	3002320
U00096.3_7-14732	3002320;3005965
U00096.3_7-12090	3002320;3005965
U00096.3_7-17810	3002320
U00096.3_8-5064	3002320
U00096.3_8-8012	3002320
U00096.3_8-16990	3002320;3005965
U00096.3_8-878	3002320
U00096.3_8-16698	3002320;3005965
U00096.3_8-6804	3002320;3005965
U00096.3_8-18520	3002320
U00096.3_8-22098	3002320;3005965
U00096.3_8-2050	3002320
U00096.3_9-6974	3002320
U00096.3_0-3922	3001919
U00096.3_1-15440	3001919
U00096.3_1-3532	3001919
U00096.3_1-358	3001919
U00096.3_2-3200	3001919;3006540
U00096.3_3-20900	3001919
U00096.3_3-932	3001919;3002124
U00096.3_3-17072	3001919
U00096.3_3-15654	3001919
U00096.3_3-5840	3001919
U00096.3_4-11902	3001919
U00096.3_5-2456	3001919
U00096.3_5-21432	3001919
U00096.3_6-16064	3001919
U00096.3_6-10406	3001919
U00096.3_6-17340	3001919
U00096.3_6-6332	3001919
U00096.3_6-17678	3001919
U00096.3_7-7454	3001919
U00096.3_8-20910	3001919;3002124
U00096.3_9-8348	3001919
U00096.3_9-12230	3001919
U00096.3_0-2146	3006223
U00096.3_0-4594	3006223
U00096.3_0-15768	3006223
U00096.3_0-18688	3006223
U00096.3_0-16240	3006223
U00096.3_1-484	3006223
U00096.3_1-3682	3006223
U00096.3_2-20384	3006223
U00096.3_2-6012	3006223
U00096.3_2-13748	3006223
U00096.3_3-13016	3006223
U00096.3_3-2458	3006223
U00096.3_3-17044	3006223
U00096.3_4-8066	3006223
U00096.3_4-20966	3006223
U00096.3_4-16664	3006223
U00096.3_4-17584	3006223
U00096.3_5-17048	3006223
U00096.3_5-908	3006223
U00096.3_5-11188	3006223
U00096.3_5-19808	3006223
U00096.3_7-5002	3006223
U00096.3_8-8212	3006223
U00096.3_9-4070	3006223
U00096.3_9-21156	3006223
U00096.3_0-1254	3006179
U00096.3_0-2178	3006179
U00096.3_0-6730	3006179
U00096.3_0-4922	3006179
U00096.3_0-7752	3006179
U00096.3_1-10154	3006179
U00096.3_1-6500	3006179
U00096.3_1-21132	3006179
U00096.3_1-19282	3006179
U00096.3_1-8224	3006179
U00096.3_2-9710	3006179
U00096.3_3-1668	3006179
U00096.3_3-20284	3006179
U00096.3_3-19604	3006179
U00096.3_3-13294	3006179
U00096.3_3-10110	3006179
U00096.3_4-7446	3006179
U00096.3_4-20366	3006179
U00096.3_4-13610	3006179
U00096.3_4-7930	3006179
U00096.3_5-12958	3006179
U00096.3_5-15888	3006179
U00096.3_5-6272	3006179
U00096.3_5-21994	3006179
U00096.3_6-22302	3006179
U00096.3_6-19950	3006179
U00096.3_7-312	3006179
U00096.3_7-12600	3006179
U00096.3_7-8540	3006179
U00096.3_7-20300	3006179
U00096.3_7-6466	3006179
U00096.3_7-6956	3006179
U00096.3_8-20952	3006179
U00096.3_9-4676	3006179
U00096.3_9-12268	3006179
U00096.3_9-19256	3006179
U00096.3_0-15750	3002798
U00096.3_0-11024	3002798
U00096.3_0-14114	3002798
U00096.3_0-20764	3002798
U00096.3_0-4770	3002798
U00096.3_0-1196	3002798
U00096.3_1-21190	3002798
U00096.3_1-11732	3002798
U00096.3_2-12532	3002798
U00096.3_2-7234	3002798
U00096.3_2-16362	3002798
U00096.3_2-18790	3002798
U00096.3_3-84	3002798;3003036
U00096.3_3-22390	3002798;3003036
U00096.3_3-3632	3002798;3003036
U00096.3_3-12478	3002798
U00096.3_4-16256	3002798
U00096.3_4-7878	3002798
U00096.3_4-20028	3002798
U00096.3_5-17894	3002798;3003036
U00096.3_5-22062	3002798
U00096.3_5-7880	3002798
U00096.3_5-18890	3002798
U00096.3_6-798	3002798;3003036
U00096.3_6-21260	3002798
U00096.3_7-13048	3002798;3003036
U00096.3_7-19814	3002798
U00096.3_7-20434	3002798
U00096.3_7-9938	3002798
U00096.3_7-22682	3002798
U00096.3_7-22462	3002798
U00096.3_8-11088	3002798;3003036
U00096.3_8-21452	3002798
U00096.3_8-294	3002798;3003036
U00096.3_8-482	3002798;3003036
U00096.3_8-11360	3002798
U00096.3_8-12724	3002798;3003036
U00096.3_8-5564	3002798
U00096.3_8-22312	3002798
U00096.3_8-13534	3002798
U00096.3_8-20502	3002798
U00096.3_8-8338	3002798
U00096.3_9-4606	3002798
U00096.3_9-18806	3002798
U00096.3_0-17862	3004792
U00096.3_0-9958	3004792
U00096.3_0-20086	3004792;3006112
U00096.3_0-15228	3004792;3006112
U00096.3_0-9748	3004792;3006112
U00096.3_1-6618	3004792
U00096.3_2-8076	3004792
U00096.3_2-22736	3004792
U00096.3_2-428	3004792
U00096.3_2-13136	3004792
U00096.3_2-6318	3004792;3006112
U00096.3_2-18252	3004792;3006112
U00096.3_2-21862	3004792;3006112
U00096.3_3-4966	3004792
U00096.3_3-16488	3004792
U00096.3_3-8572	3004792
U00096.3_3-8100	3004792
U00096.3_3-5938	3004792;3006112
U00096.3_4-12990	3004792
U00096.3_4-5038	3004792
U00096.3_4-19172	3004792;3006112
U00096.3_4-13662	3004792;3006112
U00096.3_4-15148	3004792;3006112
U00096.3_4-4338	3004792;3006112
U00096.3_5-4400	3004792
U00096.3_5-22628	3004792
U00096.3_5-9330	3004792
U00096.3_5-17336	3004792
U00096.3_5-8770	3004792;3006112
U00096.3_5-16014	3004792;3006112
U00096.3_5-3122	3004792;3006112
U00096.3_6-11392	3004792
U00096.3_6-5034	3004792
U00096.3_6-8860	3004792;3006112
U00096.3_7-21036	3004792
U00096.3_7-20678	3004792
U00096.3_7-10786	3004792
U00096.3_7-5500	3004792;3006112
U00096.3_7-14316	3004792;3006112
U00096.3_7-21984	3004792;3006112
U00096.3_7-19034	3004792
U00096.3_8-9240	3004792
U00096.3_8-13252	3004792
U00096.3_8-18714	3004792
U00096.3_8-1820	3004792
U00096.3_8-2194	3004792;3006112
U00096.3_8-8138	3004792
U00096.3_8-5358	3004792;3006112
U00096.3_9-17878	3004792
U00096.3_9-2012	3004792
U00096.3_9-5426	3004792
U00096.3_9-12060	3004792
U00096.3_9-19362	3004792
U00096.3_9-13284	3004792
U00096.3_9-12802	3004792
U00096.3_9-9700	3004792;3006112
U00096.3_9-4598	3004792
U00096.3_0-20314	3006890
U00096.3_1-17224	3006890
